305100110441981607|14|48515166042|48547337090|48559605360|48559862115|48515178955|48515167677|48515164567|6037|2011-06-29 00:00|1.82000|1.96000|2.00000|1.49000
305100110441981607|32|48515166042|48547337090|48559875852|48559728861|42503294960|42503243844|48559605360|6037|2011-06-29 00:00|-.01800|1.96000|-1.20000|4.69000
305100110441981607|26|48515166042|48547337090|48559729893|48559618070|42507000344|42507075380|42507075380|6037|2011-06-29 00:00|1.82000|1.96000|2.00000|1.49000
305100110441981607|50|48515166042|48547337090|48515188772|42507075380|48541139450|42503234459|42507075380|6037|2011-06-29 00:00|1.85000|2.33000|3.19000|.40000
305100110441981607|8|48515166042|48547337090|48515188772|48539362171|48515188772|42507075380|48545196167|6037|2011-06-29 00:00|1.62000|1.95000|2.00000|1.49000
305100110441981607|56|48515166042|48547337090|48515185968|48515182247|48515178955|48559424573|40292250552|6037|2011-06-29 00:00|1.85000|2.33000|3.19000|.40000
305909105342021123|4|48515167446|48547337090|48559728861|42507075380|42507872908|48515143132|48515188772|6041|2011-07-03 00:00|2.80000|2.80000|3.49000|0
305909105342021123|2|48515167446|48547337090|48559617491|42555639451|42507075380|42555639451|42503234459|6041|2011-07-03 00:00|2.80000|2.80000|3.49000|0
302900225942361723|27|48543378478|48515168972|48559605360|42507075380|48557720430|48515188772|48559618070|6075|2011-08-06 00:00|.34200|.35000|1.59000|0
302900225942361723|18|48543378478|48515168972|48559617491|40292730611|48555718710|48559875852|42505660266|6075|2011-08-06 00:00|1.71600|1.36000|3.99000|0
302900225942361723|20|48543378478|48515168972|48547337090|48515193681|42507872908|42507000344|48515188772|6075|2011-08-06 00:00|1.71600|1.36000|3.99000|0
302900225942361723|9|48543378478|48515168972|48534928323|48559618070|48559605360|48559620347|48538783120|6075|2011-08-06 00:00|7.19000|7.19000|8.99000|1.80000
302900225942361723|34|48543378478|48515168972|48559605360|42503234459|48559522650|40292250552|42503234459|6075|2011-08-06 00:00|.08100|.14000|.14000|0
302900225942361723|16|48543378478|48515168972|48519840741|48559605360|48515159757|42507000344|48515182247|6075|2011-08-06 00:00|2.51000|2.51000|4.39000|0
302900225942361723|2|48543378478|48515168972|48559296628|40292250552|48559618070|48515188772|48557377206|6075|2011-08-06 00:00|.01700|1.00000|1.00000|.58000
302900225942361723|23|48543378478|48515168972|42507872908|48559424573|48557966002|42515459465|48538237234|6075|2011-08-06 00:00|1.51300|.79000|3.22000|0
302900225942361723|29|48543378478|48515168972|48517467984|48521104409|48515188772|42503234459|48517467984|6075|2011-08-06 00:00|14.80000|14.80000|16.99000|1.80000
302900225942361723|14|48543378478|48515168972|42507075380|48559617491|48515169541|48559505452|48515188772|6075|2011-08-06 00:00|.06000|.06000|.06000|0
309800205342021108|12|48519215324|48515182247|42507872908|48538783120|48515159757|48515178955|48502871364|6042|2011-07-03 00:00|.43600|1.20000|1.99000|0
309800205342021108|14|48519215324|48515182247|48559617491|42507872908|48538783120|48539362171|48559696913|6042|2011-07-03 00:00|3.00800|3.97000|4.36000|0
309800205342021108|2|48519215324|48515182247|48557966002|48557103628|48538783120|48524054262|48559620347|6042|2011-07-03 00:00|.51500|.60000|.68000|.21000
312300119342021200|2|48521104409|48515178955|48557697788|48515143132|48559618070|48549192915|42515459465|6038|2011-07-03 00:00|3.00000|3.89000|2.98000|1.50000
312300119342021200|10|48521104409|48515178955|48519840741|42505660266|48515165531|48559618070|42503234459|6038|2011-07-03 00:00|1.67500|1.87000|2.50000|.95000
312300119342021200|15|48521104409|48515178955|48541139450|48515175662|48517467984|48515377573|48559726737|6038|2011-07-03 00:00|.57700|.33000|.75000|.38000
349100424142021801|41|48559454721|42555637085|48515159757|42507872908|48559875852|48515181165|42503234459|6041|2011-07-03 00:00|1.64500|1.39000|2.99000|.50000
372000127942021638|19|48559522650|42509526722|42509526722|48559617491|42507000344|42555637085|48559505452|6040|2011-07-03 00:00|2.61500|2.98000|5.99000|0
372000127942021638|26|48559522650|42509526722|48557966002|48515377573|48515377573|48515143801|42507075380|6040|2011-07-03 00:00|.68800|.75000|1.00000|0
